Competition,Location,Date,Competitor Name,Country,Judging,Finals,Round 2,Round 3,Routine,Total,Place,Competition Type
2019 IFBB WOS Yamamoto Nutrition Cup Tampa Pro,"Tampa, Florida","August 2, 2019",Jeffrey Cording,"Jupiter, Florida",55,,,,,55,11,Men's Physique Masters 40+
2019 IFBB WOS Yamamoto Nutrition Cup Tampa Pro,"Tampa, Florida","August 2, 2019",Ramon Goudeau,"Peoria, Arizona",50,,,,,50,10,Men's Physique Masters 40+
2019 IFBB WOS Yamamoto Nutrition Cup Tampa Pro,"Tampa, Florida","August 2, 2019",DuPree Potter,"Charlotte, North Carolina",20,,,,,20,4,Men's Physique Masters 40+
2019 IFBB WOS YAMAMOTO NUTRITION CUP TAMPA PRO,"Tampa, Florida","August 2, 2019",Matthew Acton,"Levittown, New York",76,,,,,76,15,MEN’S PHYSIQUE
2019 IFBB WOS YAMAMOTO NUTRITION CUP TAMPA PRO,"Tampa, Florida","August 2, 2019",Travales Blount,"Orlando, Florida",80,,,,,80,16,MEN’S PHYSIQUE
2019 IFBB WOS YAMAMOTO NUTRITION CUP TAMPA PRO,"Tampa, Florida","August 2, 2019",Lindon Bond,"Harker Heights, Texas",80,,,,,80,16,MEN’S PHYSIQUE
2019 IFBB WOS YAMAMOTO NUTRITION CUP TAMPA PRO,"Tampa, Florida","August 2, 2019",Greg Brant,"Atlanta, Georgia",32,,,,,32,6,MEN’S PHYSIQUE
2019 IFBB WOS YAMAMOTO NUTRITION CUP TAMPA PRO,"Tampa, Florida","August 2, 2019",Steven Cao,"Davie, Florida",15,,,,,15,3,MEN’S PHYSIQUE
2019 IFBB WOS YAMAMOTO NUTRITION CUP TAMPA PRO,"Tampa, Florida","August 2, 2019",Robert Clark,"Olympia, Washington",80,,,,,80,16,MEN’S PHYSIQUE
2019 IFBB WOS YAMAMOTO NUTRITION CUP TAMPA PRO,"Tampa, Florida","August 2, 2019",Joshua Cooperman,"Largo, Florida",80,,,,,80,16,MEN’S PHYSIQUE
2019 IFBB WOS YAMAMOTO NUTRITION CUP TAMPA PRO,"Tampa, Florida","August 2, 2019",Everett Davis,"Winter Springs, Florida",80,,,,,80,16,MEN’S PHYSIQUE
2019 IFBB WOS YAMAMOTO NUTRITION CUP TAMPA PRO,"Tampa, Florida","August 2, 2019",Christian DiVirgilio,Italy,80,,,,,80,16,MEN’S PHYSIQUE
2019 IFBB WOS YAMAMOTO NUTRITION CUP TAMPA PRO,"Tampa, Florida","August 2, 2019",Gerry Garcia,"Aventura, Florida",80,,,,,80,16,MEN’S PHYSIQUE
2019 IFBB WOS YAMAMOTO NUTRITION CUP TAMPA PRO,"Tampa, Florida","August 2, 2019",Toby Gordin,"Lakeland, Tennessee",80,,,,,80,16,MEN’S PHYSIQUE
2019 IFBB WOS YAMAMOTO NUTRITION CUP TAMPA PRO,"Tampa, Florida","August 2, 2019",Charjo Grant,"Early Branch, SC",48,,,,,48,10,MEN’S PHYSIQUE
2019 IFBB WOS YAMAMOTO NUTRITION CUP TAMPA PRO,"Tampa, Florida","August 2, 2019",Chris Griffin,"The Colony, Texas",80,,,,,80,16,MEN’S PHYSIQUE
2019 IFBB WOS YAMAMOTO NUTRITION CUP TAMPA PRO,"Tampa, Florida","August 2, 2019",Franklin Guillermo Valverde Jimenez,Ecuador,80,,,,,80,16,MEN’S PHYSIQUE
2019 IFBB WOS YAMAMOTO NUTRITION CUP TAMPA PRO,"Tampa, Florida","August 2, 2019",Jesus Juliao,"Bronx, New York",80,,,,,80,16,MEN’S PHYSIQUE
2019 IFBB WOS YAMAMOTO NUTRITION CUP TAMPA PRO,"Tampa, Florida","August 2, 2019",Brian Lloyd,"San Antonio, Texas",37,,,,,37,7,MEN’S PHYSIQUE
2019 IFBB WOS YAMAMOTO NUTRITION CUP TAMPA PRO,"Tampa, Florida","August 2, 2019",Davide Mazzolari,Italy,47,,,,,47,9,MEN’S PHYSIQUE
2019 IFBB WOS YAMAMOTO NUTRITION CUP TAMPA PRO,"Tampa, Florida","August 2, 2019",Corey Morris,"Atlanta, Georgia",20,,,,,20,4,MEN’S PHYSIQUE
2019 IFBB WOS YAMAMOTO NUTRITION CUP TAMPA PRO,"Tampa, Florida","August 2, 2019",Michael Mperey,"Teaneck, New Jersey",68,,,,,68,14,MEN’S PHYSIQUE
2019 IFBB WOS YAMAMOTO NUTRITION CUP TAMPA PRO,"Tampa, Florida","August 2, 2019",Carl Presendieu,"Jacksonville, Florida",6,,,,,6,1,MEN’S PHYSIQUE
2019 IFBB WOS YAMAMOTO NUTRITION CUP TAMPA PRO,"Tampa, Florida","August 2, 2019",Khali Quartey,"Houston, Texas",38,,,,,38,8,MEN’S PHYSIQUE
2019 IFBB WOS YAMAMOTO NUTRITION CUP TAMPA PRO,"Tampa, Florida","August 2, 2019",Anthony Greer Jr.,"Miami, Florida",67,,,,,67,13,MEN’S PHYSIQUE
2019 IFBB WOS YAMAMOTO NUTRITION CUP TAMPA PRO,"Tampa, Florida","August 2, 2019",Zach Savoie,"Shreveport, Louisiana",57,,,,,57,11,MEN’S PHYSIQUE
2019 IFBB WOS YAMAMOTO NUTRITION CUP TAMPA PRO,"Tampa, Florida","August 3, 2019",Irene Andersen,Sweden,40,,,,,40,8,Women's Bodybuilding
2019 IFBB WOS YAMAMOTO NUTRITION CUP TAMPA PRO,"Tampa, Florida","August 3, 2019",Michaela Aycock,"Bartow, Florida",20,,,,,20,4,Women's Bodybuilding
2019 IFBB WOS YAMAMOTO NUTRITION CUP TAMPA PRO,"Tampa, Florida","August 3, 2019",Kahla Bullemor,Australia,45,,,,,45,9,Women's Bodybuilding
2019 IFBB WOS YAMAMOTO NUTRITION CUP TAMPA PRO,"Tampa, Florida","August 3, 2019",Mary Cain,"Columbus, Georgia",80,,,,,80,16,Women's Bodybuilding
2019 IFBB WOS YAMAMOTO NUTRITION CUP TAMPA PRO,"Tampa, Florida","August 3, 2019",Maria Flores,"Tampa, Florida",75,,,,,75,15,Women's Bodybuilding
2019 IFBB WOS YAMAMOTO NUTRITION CUP TAMPA PRO,"Tampa, Florida","August 3, 2019",Natalia Kovaleva,Russia,60,,,,,60,12,Women's Bodybuilding
2019 IFBB WOS YAMAMOTO NUTRITION CUP TAMPA PRO,"Tampa, Florida","August 3, 2019",Janeen Lankowski,"Tampa, Florida",15,,,,,15,3,Women's Bodybuilding
2019 IFBB WOS YAMAMOTO NUTRITION CUP TAMPA PRO,"Tampa, Florida","August 3, 2019",Silvia Matta,Italy,25,,,,,25,5,Women's Bodybuilding
2019 IFBB WOS YAMAMOTO NUTRITION CUP TAMPA PRO,"Tampa, Florida","August 3, 2019",Jody May,"Odessa, Texas",80,,,,,80,16,Women's Bodybuilding
2019 IFBB WOS YAMAMOTO NUTRITION CUP TAMPA PRO,"Tampa, Florida","August 3, 2019",LaDawn McDay,"Detroit, Michigan",34,,,,,34,7,Women's Bodybuilding
2019 IFBB WOS YAMAMOTO NUTRITION CUP TAMPA PRO,"Tampa, Florida","August 3, 2019",Hailey McGrath,"Denver, Colorado",55,,,,,55,11,Women's Bodybuilding
2019 IFBB WOS YAMAMOTO NUTRITION CUP TAMPA PRO,"Tampa, Florida","August 3, 2019",Marla Maria Merrithew,"Washington, Utah",31,,,,,31,6,Women's Bodybuilding
2019 IFBB WOS YAMAMOTO NUTRITION CUP TAMPA PRO,"Tampa, Florida","August 3, 2019",Pauline Nelson,"Brooklyn, New York",10,,,,,10,2,Women's Bodybuilding
2019 IFBB WOS YAMAMOTO NUTRITION CUP TAMPA PRO,"Tampa, Florida","August 3, 2019",Tara Silzer,"Glen Falls, New York",50,,,,,50,10,Women's Bodybuilding
2019 IFBB WOS YAMAMOTO NUTRITION CUP TAMPA PRO,"Tampa, Florida","August 3, 2019",Amy Sutter,"Greenville, South Carolina",80,,,,,80,16,Women's Bodybuilding
2019 IFBB WOS YAMAMOTO NUTRITION CUP TAMPA PRO,"Tampa, Florida","August 3, 2019",Tischa Thomas,"New York, New York",65,,,,,65,13,Women's Bodybuilding
2019 IFBB WOS YAMAMOTO NUTRITION CUP TAMPA PRO,"Tampa, Florida","August 3, 2019",Helle Trevino,"Venice, California",5,,,,,5,1,Women's Bodybuilding
2019 IFBB WOS YAMAMOTO NUTRITION CUP TAMPA PRO,"Tampa, Florida","August 3, 2019",Marcela Venegas,Chile,70,,,,,70,14,Women's Bodybuilding
2019 IFBB WOS YAMAMOTO NUTRITION CUP TAMPA PRO,"Tampa, Florida","August 3, 2019",Rachael Loftis,"Lakewood, Colorado",40,,,,,40,8,Women's Physique - Open
2019 IFBB WOS YAMAMOTO NUTRITION CUP TAMPA PRO,"Tampa, Florida","August 3, 2019",Tannaz Malekzadeh,"Scottsdale, Arizona",80,,,,,80,16,Women's Physique - Open
2019 IFBB WOS YAMAMOTO NUTRITION CUP TAMPA PRO,"Tampa, Florida","August 3, 2019",Anne-Lorraine Mohn,France,12,,,,,12,2,Women's Physique - Open
2019 IFBB WOS YAMAMOTO NUTRITION CUP TAMPA PRO,"Tampa, Florida","August 3, 2019",Geraldine Morgan,Chile,63,,,,,63,6,Women's Physique - Open
2019 IFBB WOS YAMAMOTO NUTRITION CUP TAMPA PRO,"Tampa, Florida","August 3, 2019",Felecia Murray,"Ellicott City, Maryland",80,,,,,80,16,Women's Physique - Open
2019 IFBB WOS YAMAMOTO NUTRITION CUP TAMPA PRO,"Tampa, Florida","August 3, 2019",Sheena Ohlig,"Philadelphia, Pennsylvania",28,,,,,28,5,Women's Physique - Open
2019 IFBB WOS YAMAMOTO NUTRITION CUP TAMPA PRO,"Tampa, Florida","August 3, 2019",Christine Porter,"Whitehouse, Texas",80,,,,,80,16,Women's Physique - Open
2019 IFBB WOS YAMAMOTO NUTRITION CUP TAMPA PRO,"Tampa, Florida","August 3, 2019",Sherry Priami,"Melbourne, Florida",46,,,,,46,9,Women's Physique - Open
2019 IFBB WOS YAMAMOTO NUTRITION CUP TAMPA PRO,"Tampa, Florida","August 3, 2019",Kimberly Rieck,"Loveland, Colorado",76,,,,,76,15,Women's Physique - Open
2019 IFBB WOS YAMAMOTO NUTRITION CUP TAMPA PRO,"Tampa, Florida","August 3, 2019",Caroline Alves dos Santos,Brazil,49,,,,,49,10,Women's Physique - Open
2019 IFBB WOS YAMAMOTO NUTRITION CUP TAMPA PRO,"Tampa, Florida","August 3, 2019",Bianca Scott,"Charlotte, North Carolina",80,,,,,80,16,Women's Physique - Open
2019 IFBB WOS YAMAMOTO NUTRITION CUP TAMPA PRO,"Tampa, Florida","August 3, 2019",Dana Shemesh,Israel,80,,,,,80,16,Women's Physique - Open
2019 IFBB WOS YAMAMOTO NUTRITION CUP TAMPA PRO,"Tampa, Florida","August 3, 2019",Stephanie Simmons,"Grand Prairie, Texas",80,,,,,80,16,Women's Physique - Open
2019 IFBB WOS YAMAMOTO NUTRITION CUP TAMPA PRO,"Tampa, Florida","August 3, 2019",Mariola Sabanovic-Suarez,Netherlands,80,,,,,80,16,Women's Physique - Open
2019 IFBB WOS YAMAMOTO NUTRITION CUP TAMPA PRO,"Tampa, Florida","August 3, 2019",Lee-Anne Temnyk,Australia,35,,,,,35,7,Women's Physique - Open
2019 IFBB WOS YAMAMOTO NUTRITION CUP TAMPA PRO,"Tampa, Florida","August 3, 2019",Indrell Thomas,"West Palm Beach, Florida",80,,,,,80,16,Women's Physique - Open
2019 IFBB WOS YAMAMOTO NUTRITION CUP TAMPA PRO,"Tampa, Florida","August 3, 2019",Kasia Topor,"New Lenox, Illinois",80,,,,,80,16,Women's Physique - Open
2019 IFBB WOS YAMAMOTO NUTRITION CUP TAMPA PRO,"Tampa, Florida","August 3, 2019",Trish Wood,"Roseville, California",55,,,,,55,11,Women's Physique - Open
2019 IFBB WOS YAMAMOTO NUTRITION CUP TAMPA PRO,"Tampa, Florida","August 3, 2019",Rachel Aronson,"Sarasota, Florida",80,,,,,80,16,Women's Physique
2019 IFBB WOS YAMAMOTO NUTRITION CUP TAMPA PRO,"Tampa, Florida","August 3, 2019",Ashley Bader,"Salem, Alabama",80,,,,,80,16,Women's Physique
2019 IFBB WOS YAMAMOTO NUTRITION CUP TAMPA PRO,"Tampa, Florida","August 3, 2019",Orlandina Balan,"Hempstead, New York",80,,,,,80,16,Women's Physique
2019 IFBB WOS YAMAMOTO NUTRITION CUP TAMPA PRO,"Tampa, Florida","August 3, 2019",Renee Barnhill,"Santa Rosa Beach, Florida",80,,,,,80,16,Women's Physique
2019 IFBB WOS YAMAMOTO NUTRITION CUP TAMPA PRO,"Tampa, Florida","August 3, 2019",Cara Baruth,"Columbia, Maryland",80,,,,,80,16,Women's Physique
2019 IFBB WOS YAMAMOTO NUTRITION CUP TAMPA PRO,"Tampa, Florida","August 3, 2019",Jonquil Baugh,"Kansas City, Missouri",80,,,,,80,16,Women's Physique
2019 IFBB WOS YAMAMOTO NUTRITION CUP TAMPA PRO,"Tampa, Florida","August 3, 2019",Tina Black,Australia,80,,,,,80,16,Women's Physique
2019 IFBB WOS YAMAMOTO NUTRITION CUP TAMPA PRO,"Tampa, Florida","August 3, 2019",Sheila Bleck,"Tampa, Florida",5,,,,,5,1,Women's Physique
2019 IFBB WOS YAMAMOTO NUTRITION CUP TAMPA PRO,"Tampa, Florida","August 3, 2019",Reshanna Boswell,"Prospect Heights, Illinois",70,,,,,70,14,Women's Physique
2019 IFBB WOS YAMAMOTO NUTRITION CUP TAMPA PRO,"Tampa, Florida","August 3, 2019",Elizabeth Bradshaw,"Keenesburg, Colorado",80,,,,,80,16,Women's Physique
2019 IFBB WOS YAMAMOTO NUTRITION CUP TAMPA PRO,"Tampa, Florida","August 3, 2019",Nadia Capotosto,Italy,80,,,,,80,16,Women's Physique
2019 IFBB WOS YAMAMOTO NUTRITION CUP TAMPA PRO,"Tampa, Florida","August 3, 2019",Lynn Caron,"Havertown, Pennsylvania",80,,,,,80,16,Women's Physique
2019 IFBB WOS YAMAMOTO NUTRITION CUP TAMPA PRO,"Tampa, Florida","August 3, 2019",Desunka Dawson,"Euless, Texas",20,,,,,20,4,Women's Physique
2019 IFBB WOS YAMAMOTO NUTRITION CUP TAMPA PRO,"Tampa, Florida","August 3, 2019",Angela Debatin,"Orlando, Florida",80,,,,,80,16,Women's Physique
2019 IFBB WOS YAMAMOTO NUTRITION CUP TAMPA PRO,"Tampa, Florida","August 3, 2019",Roxanne Edwards,"Brooklyn, New York",80,,,,,80,16,Women's Physique
2019 IFBB WOS YAMAMOTO NUTRITION CUP TAMPA PRO,"Tampa, Florida","August 3, 2019",Luciana Esquilin,"Fayetteville, North Carolina",80,,,,,80,16,Women's Physique
2019 IFBB WOS YAMAMOTO NUTRITION CUP TAMPA PRO,"Tampa, Florida","August 3, 2019",Jennifer Faccinto,"Cookeville, Tennessee",80,,,,,80,16,Women's Physique
2019 IFBB WOS YAMAMOTO NUTRITION CUP TAMPA PRO,"Tampa, Florida","August 3, 2019",Farrah Faulkner,"Los Angeles, California",80,,,,,80,16,Women's Physique
2019 IFBB WOS YAMAMOTO NUTRITION CUP TAMPA PRO,"Tampa, Florida","August 3, 2019",Jeannie Feldman,"Miami, Florida",13,,,,,13,3,Women's Physique
2019 IFBB WOS YAMAMOTO NUTRITION CUP TAMPA PRO,"Tampa, Florida","August 3, 2019",Lenka Ferencukova,Czech Republic,80,,,,,80,16,Women's Physique
2019 IFBB WOS YAMAMOTO NUTRITION CUP TAMPA PRO,"Tampa, Florida","August 3, 2019",Cassandra Floyd,"Smyrna, Georgia",80,,,,,80,16,Women's Physique
2019 IFBB WOS YAMAMOTO NUTRITION CUP TAMPA PRO,"Tampa, Florida","August 3, 2019",Patricia Gosselin,Canada,28,,,,,28,6,Women's Physique
2019 IFBB WOS YAMAMOTO NUTRITION CUP TAMPA PRO,"Tampa, Florida","August 3, 2019",Katherine Hall,"Conyers, Georgia",64,,,,,64,13,Women's Physique
2019 IFBB WOS YAMAMOTO NUTRITION CUP TAMPA PRO,"Tampa, Florida","August 3, 2019",Isabelle Jackson,"Jupiter, Florida",79,,,,,79,15,Women's Physique
2019 IFBB WOS YAMAMOTO NUTRITION CUP TAMPA PRO,"Tampa, Florida","August 3, 2019",Danielle Lazaro,"Iselin, New Jersey",80,,,,,80,16,Women's Physique
2019 IFBB WOS Arizona Pro,"Phoenix, Arizona","September 6-7, 2019",Jennifer Ronzitti,"Glen Burnie, Maryland",11,,,,,11,4,Bikini
2019 IFBB WOS Arizona Pro,"Phoenix, Arizona","September 6-7, 2019",Mia Sanchez,"Georgetown, Texas",27,,,,,27,9,Bikini
2019 IFBB WOS Arizona Pro,"Phoenix, Arizona","September 6-7, 2019",Amanda Soedjadi,"Ventura, California",48,,,,,48,16,Bikini
2019 IFBB WOS Arizona Pro,"Phoenix, Arizona","September 6-7, 2019",Jessica Telesco,"Draper, Utah",43,,,,,43,14,Bikini
2019 IFBB WOS Arizona Pro,"Phoenix, Arizona","September 6-7, 2019",Kara Trebish,"Byron Center, Michigan",48,,,,,48,16,Bikini
2019 IFBB WOS Arizona Pro,"Phoenix, Arizona","September 6-7, 2019",Breana Turner,"Charlotte, North Carolina",31,,,,,31,10,Bikini
2019 IFBB WOS Arizona Pro,"Phoenix, Arizona","September 6-7, 2019",Mignon Williams,"Chino, California",33,,,,,33,11,Bikini
2019 IFBB WOS Arizona Pro,"Phoenix, Arizona","September 6-7, 2019",Jessica Youngblood,"Fort Lauderdale, Florida",48,,,,,48,16,Bikini
2019 IFBB WOS Arizona Pro,"Phoenix, Arizona","September 6-7, 2019",Maya Astabie,"San Francisco, California",48,,,,,48,16,Bikini
2019 IFBB WOS Arizona Pro,"Phoenix, Arizona","September 6-7, 2019",Bryanna Barcelo,"Tucson, Arizona",48,,,,,48,16,Bikini
2019 IFBB WOS Arizona Pro,"Phoenix, Arizona","September 6-7, 2019",Denetra Blackshear,"Oceanside, California",48,,,,,48,16,Bikini
2019 IFBB WOS Arizona Pro,"Phoenix, Arizona","September 6-7, 2019",Ashlyn Brown,"Gilbert, Arizona",15,,,,,15,5,Bikini
2019 IFBB WOS Arizona Pro,"Phoenix, Arizona","September 6-7, 2019",Amber Crowder,"Gilbert, Arizona",48,,,,,48,16,Bikini
2019 IFBB WOS Arizona Pro,"Phoenix, Arizona","September 6-7, 2019",Jessica DaCosta,Luxembourg,44,,,,,44,15,Bikini
2019 IFBB WOS Arizona Pro,"Phoenix, Arizona","September 6-7, 2019",Sethia Daigle,"Aliso Viejo, California",24,,,,,24,8,Bikini
2019 IFBB WOS Arizona Pro,"Phoenix, Arizona","September 6-7, 2019",Emily Dial,"San Diego, California",48,,,,,48,16,Bikini
2019 IFBB WOS Arizona Pro,"Phoenix, Arizona","September 6-7, 2019",Carmen Dicu,"Phoenix, Arizona",48,,,,,48,16,Bikini
2019 IFBB WOS Arizona Pro,"Phoenix, Arizona","September 6-7, 2019",Monica Ellis,"Fort Worth, Texas",3,,,,,3,1,Bikini
2019 IFBB WOS Arizona Pro,"Phoenix, Arizona","September 6-7, 2019",Nicole Engman,"Lehi, Utah",48,,,,,48,16,Bikini
2019 IFBB WOS Arizona Pro,"Phoenix, Arizona","September 6-7, 2019",Lindsey Fox,"Berkeley, California",48,,,,,48,16,Bikini
2019 IFBB WOS Arizona Pro,"Phoenix, Arizona","September 6-7, 2019",Brigette Gold,"Paradise Valley, Arizona",37,,,,,37,13,Bikini
2019 IFBB WOS Arizona Pro,"Phoenix, Arizona","September 6-7, 2019",Kim Gutierrez,Chile,9,,,,,9,3,Bikini
2019 IFBB WOS Arizona Pro,"Phoenix, Arizona","September 6-7, 2019",Raquel Gonzalez Hernandez,Mexico,48,,,,,48,16,Bikini
2019 IFBB WOS Arizona Pro,"Phoenix, Arizona","September 6-7, 2019",Tiffany Jensen,"Gilbert, Arizona",21,,,,,21,7,Bikini
2019 IFBB WOS Arizona Pro,"Phoenix, Arizona","September 6-7, 2019",Necole Kane,"Atlanta, Georgia",48,,,,,48,16,Bikini
2019 IFBB WOS Arizona Pro,"Phoenix, Arizona","September 6-7, 2019",Amy Landry,"Royal Oak, Michigan",7,,,,,7,2,Bikini
2019 IFBB WOS Arizona Pro,"Phoenix, Arizona","September 6-7, 2019",Jourdanne Lee,"Atlanta, Georgia",18,,,,,18,6,Bikini
2019 IFBB WOS Arizona Pro,"Phoenix, Arizona","September 6-7, 2019",Morgan Lindsey,"Tampa, Florida",48,,,,,48,16,Bikini
2019 IFBB WOS Arizona Pro,"Phoenix, Arizona","September 6-7, 2019",Breena Martinez,"Gilbert, Arizona",36,,,,,36,12,Bikini
2019 IFBB WOS Arizona Pro,"Phoenix, Arizona","September 6-7, 2019",Liana Martinez,"Morris Plains, New Jersey",48,,,,,48,16,Bikini
2019 IFBB WOS Arizona Pro,"Phoenix, Arizona","September 6-7, 2019",Brittany Nguyen,"Richmond, Texas",48,,,,,48,16,Bikini
2019 IFBB WOS Arizona Pro,"Phoenix, Arizona","September 6-7, 2019",Emily Parris,"Salt Lake City, Utah",48,,,,,48,16,Bikini
2019 IFBB WOS Arizona Pro,"Phoenix, Arizona","September 6-7, 2019",Belinda Rivera,"Sahuarita, Arizona",48,,,,,48,16,Bikini
2019 IFBB WOS ARIZONA PRO,"Phoenix, Arizona","September 6-7, 2019",Felicia Anderson,"Lenox, Massachusetts",48,,,,,48,16,FIGURE
2019 IFBB WOS ARIZONA PRO,"Phoenix, Arizona","September 6-7, 2019",English Bennett,"Jackson, Mississippi",42,,,,,42,14,FIGURE
2019 IFBB WOS ARIZONA PRO,"Phoenix, Arizona","September 6-7, 2019",Stacey Cummings,"Plano, Texas",21,,,,,21,7,FIGURE
2019 IFBB WOS ARIZONA PRO,"Phoenix, Arizona","September 6-7, 2019",Kelly Durma,"Hillsborough, New Jersey",48,,,,,48,16,FIGURE
2019 IFBB WOS ARIZONA PRO,"Phoenix, Arizona","September 6-7, 2019",Cydney Gillon,"Douglasville, Georgia",3,,,,,3,1,FIGURE
2019 IFBB WOS ARIZONA PRO,"Phoenix, Arizona","September 6-7, 2019",Elizabeth Guzman,"Albuquerque, New Mexico",28,,,,,28,9,FIGURE
2019 IFBB WOS ARIZONA PRO,"Phoenix, Arizona","September 6-7, 2019",Carly Starling-Horrell,"Gilbert, Arizona",7,,,,,7,2,FIGURE
2019 IFBB WOS ARIZONA PRO,"Phoenix, Arizona","September 6-7, 2019",Sarah Kornhauser,"Golden, Colorado",34,,,,,34,11,FIGURE
2019 IFBB WOS ARIZONA PRO,"Phoenix, Arizona","September 6-7, 2019",Chelsea Larson,"Gilbert, Arizona",15,,,,,15,5,FIGURE
2019 IFBB WOS ARIZONA PRO,"Phoenix, Arizona","September 6-7, 2019",Jennifer Lowry,"Meridian, Idaho",45,,,,,45,15,FIGURE
2019 IFBB WOS ARIZONA PRO,"Phoenix, Arizona","September 6-7, 2019",Ashlee Mane,"Bakerfield, California",48,,,,,48,16,FIGURE
2019 IFBB WOS ARIZONA PRO,"Phoenix, Arizona","September 6-7, 2019",Ericka Morales,Guatemala,18,,,,,18,6,FIGURE
2019 IFBB WOS ARIZONA PRO,"Phoenix, Arizona","September 6-7, 2019",Jessica Reyes Padilla,Puerto Rico,8,,,,,8,3,FIGURE
2019 IFBB WOS ARIZONA PRO,"Phoenix, Arizona","September 6-7, 2019",Danielle Rose,"Boca Raton, Florida",29,,,,,29,10,FIGURE
2019 IFBB WOS ARIZONA PRO,"Phoenix, Arizona","September 6-7, 2019",Johanna Svan,Sweden,24,,,,,24,8,FIGURE
2019 IFBB WOS ARIZONA PRO,"Phoenix, Arizona","September 6-7, 2019",Paige Tarloski,"Exton, Pennsylvania",36,,,,,36,12,FIGURE
2019 IFBB WOS ARIZONA PRO,"Phoenix, Arizona","September 6-7, 2019",Rachel Sedwick Tessel,"Redmond, Washington",48,,,,,48,16,FIGURE
2019 IFBB WOS ARIZONA PRO,"Phoenix, Arizona","September 6-7, 2019",Devon Winn,"Meadville, Louisiana",39,,,,,39,13,FIGURE
2019 IFBB WOS ARIZONA PRO,"Phoenix, Arizona","September 6-7, 2019",Martina Yabekova,Canada,12,,,,,12,4,FIGURE
2019 IFBB WOS ARIZONA PRO,"Phoenix, Arizona","September 6-7, 2019",Rene Brosch,"Thornton, Colorado",9,40,,,,49,6,FITNESS
2019 IFBB WOS ARIZONA PRO,"Phoenix, Arizona","September 6-7, 2019",Alison Burns,"Papillion, Nebraska",12,30,,,,42,3,FITNESS
2019 IFBB WOS ARIZONA PRO,"Phoenix, Arizona","September 6-7, 2019",Ryall Graber,Canada,6,6,,,,12,1,FITNESS
2019 IFBB WOS ARIZONA PRO,"Phoenix, Arizona","September 6-7, 2019",Haley Lisenba,"Birmingham, Alabama",33,58,,,,91,10,FITNESS
2019 IFBB WOS ARIZONA PRO,"Phoenix, Arizona","September 6-7, 2019",Layla Mikayla,"New York, New York",25,60,,,,85,DNS,FITNESS
2019 IFBB WOS ARIZONA PRO,"Phoenix, Arizona","September 6-7, 2019",Nicole Neargarder,"Palm City, Florida",39,78,,,,117,12,FITNESS
2019 IFBB WOS ARIZONA PRO,"Phoenix, Arizona","September 6-7, 2019",Minna Pajulahti,Finland,21,36,,,,57,7,FITNESS
2019 IFBB WOS ARIZONA PRO,"Phoenix, Arizona","September 6-7, 2019",Terra Plum,"Alberta, Canada",26,22,,,,48,4,FITNESS
2019 IFBB WOS ARIZONA PRO,"Phoenix, Arizona","September 6-7, 2019",Shannon Siemer,"Effingham, Illinois",18,30,,,,48,5,FITNESS
2019 IFBB WOS ARIZONA PRO,"Phoenix, Arizona","September 6-7, 2019",Amber Steffen,"Leander, Texas",30,58,,,,88,9,FITNESS
2019 IFBB WOS ARIZONA PRO,"Phoenix, Arizona","September 6-7, 2019",Jeanine Taddeo,"Rochester, New York",3,12,,,,15,2,FITNESS
2019 IFBB WOS ARIZONA PRO,"Phoenix, Arizona","September 6-7, 2019",Katarina Vovolka,"Port Orange, Florida",36,58,,,,94,11,FITNESS
2019 IFBB WOS ARIZONA PRO,"Phoenix, Arizona","September 6-7, 2019",Toni Wheeler,"Morehead, Kentucky",15,58,,,,73,8,FITNESS
2019 IFBB Rising Phoenix World Championships,"Phoenix, Arizona","September 6-7, 2019",Irene Andersen,Sweden,9,10,,,,19,3,Women's Bodybuilding
2019 IFBB Rising Phoenix World Championships,"Phoenix, Arizona","September 6-7, 2019",Kim Buck,"Jonesboro, Georgia",36,36,,,,72,12,Women's Bodybuilding
2019 IFBB Rising Phoenix World Championships,"Phoenix, Arizona","September 6-7, 2019",Barbara Carita,Italy,45,44,,,,89,15,Women's Bodybuilding
2019 IFBB Rising Phoenix World Championships,"Phoenix, Arizona","September 6-7, 2019",Nicki Chartrand,Canada,12,11,,,,23,4,Women's Bodybuilding
2019 IFBB Rising Phoenix World Championships,"Phoenix, Arizona","September 6-7, 2019",Robin Hillis,"Ontario, Canada",48,48,,,,96,16,Women's Bodybuilding
2019 IFBB Rising Phoenix World Championships,"Phoenix, Arizona","September 6-7, 2019",Theresa Ivanick,"Butler, Pennsylvania",19,17,,,,36,6,Women's Bodybuilding
2019 IFBB Rising Phoenix World Championships,"Phoenix, Arizona","September 6-7, 2019",Susanna Jacobs,"Woodland Hills, California",48,48,,,,96,16,Women's Bodybuilding
2019 IFBB Rising Phoenix World Championships,"Phoenix, Arizona","September 6-7, 2019",Monique Jones,"Simpsonville, South Carolina",15,16,,,,31,5,Women's Bodybuilding
2019 IFBB Rising Phoenix World Championships,"Phoenix, Arizona","September 6-7, 2019",Janeen Lankowski,"Tampa, Florida",24,24,,,,48,8,Women's Bodybuilding
2019 IFBB Rising Phoenix World Championships,"Phoenix, Arizona","September 6-7, 2019",Jessica Martin,"Portland, Oregon",42,42,,,,84,14,Women's Bodybuilding
