competitors_name,country,judging,finals,total,place,category,date,location,url,img_url,competition,check
Matilde Biagini,"{'city': '', 'state': '', 'country': 'Italy'}",37.0,0.0,37.0,12,Women's Bikini,2024-09-08,"Milan,Italy",https://www.ifbbpro.com/competition/2024-promuscle-italy-pro/,,2024-promuscle-italy-pro,True
Margherita Todeschini,"{'city': '', 'state': '', 'country': 'Italy'}",38.0,0.0,38.0,13,Women's Bikini,2024-09-08,"Milan,Italy",https://www.ifbbpro.com/competition/2024-promuscle-italy-pro/,,2024-promuscle-italy-pro,True
Denise Sicignano,"{'city': '', 'state': '', 'country': 'Italy'}",42.0,0.0,42.0,14,Women's Bikini,2024-09-08,"Milan,Italy",https://www.ifbbpro.com/competition/2024-promuscle-italy-pro/,,2024-promuscle-italy-pro,True
Leonie West,"{'city': '', 'state': '', 'country': 'United Kingdom'}",45.0,0.0,45.0,15,Women's Bikini,2024-09-08,"Milan,Italy",https://www.ifbbpro.com/competition/2024-promuscle-italy-pro/,,2024-promuscle-italy-pro,True
Tilda Selby,"{'city': '', 'state': '', 'country': 'United Kingdom'}",48.0,0.0,48.0,16,Women's Bikini,2024-09-08,"Milan,Italy",https://www.ifbbpro.com/competition/2024-promuscle-italy-pro/,,2024-promuscle-italy-pro,True
Jacqueline Huescas Rios,"{'city': '', 'state': '', 'country': 'Mexico'}",3.0,0.0,3.0,1,Women's Wellness,2024-09-07,"Frisco,TXUnited States",https://www.ifbbpro.com/competition/2024-heart-of-texas-pro/,,2024-heart-of-texas-pro,True
Brooke Hackett,"{'city': 'Encino', 'state': 'CA', 'country': 'United States'}",6.0,0.0,6.0,2,Women's Wellness,2024-09-07,"Frisco,TXUnited States",https://www.ifbbpro.com/competition/2024-heart-of-texas-pro/,,2024-heart-of-texas-pro,True
Simara Walter,"{'city': '', 'state': '', 'country': 'Brazil'}",9.0,0.0,9.0,3,Women's Wellness,2024-09-07,"Frisco,TXUnited States",https://www.ifbbpro.com/competition/2024-heart-of-texas-pro/,,2024-heart-of-texas-pro,True
Mia Onwuna,"{'city': '', 'state': '', 'country': 'United Kingdom'}",12.0,0.0,12.0,4,Women's Wellness,2024-09-07,"Frisco,TXUnited States",https://www.ifbbpro.com/competition/2024-heart-of-texas-pro/,,2024-heart-of-texas-pro,True
Julia Rene,"{'city': 'Austin', 'state': 'TX', 'country': 'United States'}",15.0,0.0,15.0,5,Women's Wellness,2024-09-07,"Frisco,TXUnited States",https://www.ifbbpro.com/competition/2024-heart-of-texas-pro/,,2024-heart-of-texas-pro,True
Juliane Almeida,"{'city': '', 'state': '', 'country': 'Brazil'}",18.0,0.0,18.0,6,Women's Wellness,2024-09-07,"Frisco,TXUnited States",https://www.ifbbpro.com/competition/2024-heart-of-texas-pro/,,2024-heart-of-texas-pro,True
Melissa Seide,"{'city': 'Plantation', 'state': 'FL', 'country': 'United States'}",21.0,0.0,21.0,7,Women's Wellness,2024-09-07,"Frisco,TXUnited States",https://www.ifbbpro.com/competition/2024-heart-of-texas-pro/,,2024-heart-of-texas-pro,True
Amanda Burnett,"{'city': 'Tulsa', 'state': 'OK', 'country': 'United States'}",24.0,0.0,24.0,8,Women's Wellness,2024-09-07,"Frisco,TXUnited States",https://www.ifbbpro.com/competition/2024-heart-of-texas-pro/,,2024-heart-of-texas-pro,True
Chelsea Smith,"{'city': '', 'state': '', 'country': 'Canada'}",27.0,0.0,27.0,9,Women's Wellness,2024-09-07,"Frisco,TXUnited States",https://www.ifbbpro.com/competition/2024-heart-of-texas-pro/,,2024-heart-of-texas-pro,True
Rosita Benadero Munoz,"{'city': '', 'state': '', 'country': 'Spain'}",32.0,0.0,32.0,10,Women's Wellness,2024-09-07,"Frisco,TXUnited States",https://www.ifbbpro.com/competition/2024-heart-of-texas-pro/,,2024-heart-of-texas-pro,True
Sandra Colorado Acal,"{'city': '', 'state': '', 'country': 'Spain'}",34.0,0.0,34.0,11,Women's Wellness,2024-09-07,"Frisco,TXUnited States",https://www.ifbbpro.com/competition/2024-heart-of-texas-pro/,,2024-heart-of-texas-pro,True
Vanina Alejandra Pikor,"{'city': '', 'state': '', 'country': 'Argentina'}",37.0,0.0,37.0,12,Women's Wellness,2024-09-07,"Frisco,TXUnited States",https://www.ifbbpro.com/competition/2024-heart-of-texas-pro/,,2024-heart-of-texas-pro,True
Mia Samuels-Menjivar,"{'city': 'Fort Worth', 'state': 'TX', 'country': 'United States'}",39.0,0.0,39.0,13,Women's Wellness,2024-09-07,"Frisco,TXUnited States",https://www.ifbbpro.com/competition/2024-heart-of-texas-pro/,,2024-heart-of-texas-pro,True
Carrie Goforth,"{'city': 'Charlestown', 'state': 'IN', 'country': 'United States'}",40.0,0.0,40.0,14,Women's Wellness,2024-09-07,"Frisco,TXUnited States",https://www.ifbbpro.com/competition/2024-heart-of-texas-pro/,,2024-heart-of-texas-pro,True
Nerilde Garcia Strey,"{'city': '', 'state': '', 'country': 'Brazil'}",44.0,0.0,44.0,15,Women's Wellness,2024-09-07,"Frisco,TXUnited States",https://www.ifbbpro.com/competition/2024-heart-of-texas-pro/,,2024-heart-of-texas-pro,True
Mariha Lyons,"{'city': 'Phoenix', 'state': 'AZ', 'country': 'United States'}",47.0,0.0,47.0,16,Women's Wellness,2024-09-07,"Frisco,TXUnited States",https://www.ifbbpro.com/competition/2024-heart-of-texas-pro/,,2024-heart-of-texas-pro,True
Jessica Alvarado,"{'city': 'Odessa', 'state': 'TX', 'country': 'United States'}",48.0,0.0,48.0,16,Women's Wellness,2024-09-07,"Frisco,TXUnited States",https://www.ifbbpro.com/competition/2024-heart-of-texas-pro/,,2024-heart-of-texas-pro,True
Sara Bianca,"{'city': '', 'state': '', 'country': 'Brazil'}",48.0,0.0,48.0,16,Women's Wellness,2024-09-07,"Frisco,TXUnited States",https://www.ifbbpro.com/competition/2024-heart-of-texas-pro/,,2024-heart-of-texas-pro,True
Shoniquia Coleman,"{'city': 'Round Rock', 'state': 'TX', 'country': 'United States'}",48.0,0.0,48.0,16,Women's Wellness,2024-09-07,"Frisco,TXUnited States",https://www.ifbbpro.com/competition/2024-heart-of-texas-pro/,,2024-heart-of-texas-pro,True
Avis Evans,"{'city': 'Bedford', 'state': 'TX', 'country': 'United States'}",48.0,0.0,48.0,16,Women's Wellness,2024-09-07,"Frisco,TXUnited States",https://www.ifbbpro.com/competition/2024-heart-of-texas-pro/,,2024-heart-of-texas-pro,True
Michelle Ibata,"{'city': '', 'state': '', 'country': 'Brazil'}",48.0,0.0,48.0,16,Women's Wellness,2024-09-07,"Frisco,TXUnited States",https://www.ifbbpro.com/competition/2024-heart-of-texas-pro/,,2024-heart-of-texas-pro,True
Daniela Krooks,"{'city': '', 'state': '', 'country': 'Finland'}",48.0,0.0,48.0,16,Women's Wellness,2024-09-07,"Frisco,TXUnited States",https://www.ifbbpro.com/competition/2024-heart-of-texas-pro/,,2024-heart-of-texas-pro,True
Celeste Morales,"{'city': 'Harlingen', 'state': 'TX', 'country': 'United States'}",48.0,0.0,48.0,16,Women's Wellness,2024-09-07,"Frisco,TXUnited States",https://www.ifbbpro.com/competition/2024-heart-of-texas-pro/,,2024-heart-of-texas-pro,True
Kali Nakvinda,"{'city': 'Oklahoma City', 'state': 'OK', 'country': 'United States'}",48.0,0.0,48.0,16,Women's Wellness,2024-09-07,"Frisco,TXUnited States",https://www.ifbbpro.com/competition/2024-heart-of-texas-pro/,,2024-heart-of-texas-pro,True
Eleri Salces,"{'city': 'South Miami', 'state': 'FL', 'country': 'United States'}",48.0,0.0,48.0,16,Women's Wellness,2024-09-07,"Frisco,TXUnited States",https://www.ifbbpro.com/competition/2024-heart-of-texas-pro/,,2024-heart-of-texas-pro,True
Ritsuko Watanabe,"{'city': '', 'state': '', 'country': 'Japan'}",48.0,0.0,48.0,16,Women's Wellness,2024-09-07,"Frisco,TXUnited States",https://www.ifbbpro.com/competition/2024-heart-of-texas-pro/,,2024-heart-of-texas-pro,True
Cathy Williams,"{'city': 'Bristol', 'state': 'VA', 'country': 'United States'}",48.0,0.0,48.0,16,Women's Wellness,2024-09-07,"Frisco,TXUnited States",https://www.ifbbpro.com/competition/2024-heart-of-texas-pro/,,2024-heart-of-texas-pro,True
Tracy Williams,"{'city': 'Mansfield', 'state': 'TX', 'country': 'United States'}",48.0,0.0,48.0,16,Women's Wellness,2024-09-07,"Frisco,TXUnited States",https://www.ifbbpro.com/competition/2024-heart-of-texas-pro/,,2024-heart-of-texas-pro,True
Kenea Yancey,"{'city': 'Roswell', 'state': 'GA', 'country': 'United States'}",48.0,0.0,48.0,16,Women's Wellness,2024-09-07,"Frisco,TXUnited States",https://www.ifbbpro.com/competition/2024-heart-of-texas-pro/,,2024-heart-of-texas-pro,True
Aleksandra Sarakkonor,"{'city': '', 'state': '', 'country': 'Russia'}",,,,,Women's Wellness,2024-09-07,"Frisco,TXUnited States",https://www.ifbbpro.com/competition/2024-heart-of-texas-pro/,,2024-heart-of-texas-pro,False
Breno Freire,"{'city': '', 'state': '', 'country': 'Brazil'}",3.0,0.0,3.0,1,Men's Classic Physique,2024-09-07,"Sarasota,FLUnited States",https://www.ifbbpro.com/competition/2024-florida-pro/,,2024-florida-pro,True
Jason Brown,"{'city': 'Spring', 'state': 'TX', 'country': 'United States'}",6.0,0.0,6.0,2,Men's Classic Physique,2024-09-07,"Sarasota,FLUnited States",https://www.ifbbpro.com/competition/2024-florida-pro/,,2024-florida-pro,True
Yosef Karimyan,"{'city': 'Resida', 'state': 'CA', 'country': 'United States'}",9.0,0.0,9.0,3,Men's Classic Physique,2024-09-07,"Sarasota,FLUnited States",https://www.ifbbpro.com/competition/2024-florida-pro/,,2024-florida-pro,True
Jarek Crew,"{'city': 'Eastvale', 'state': 'CA', 'country': 'United States'}",12.0,0.0,12.0,4,Men's Classic Physique,2024-09-07,"Sarasota,FLUnited States",https://www.ifbbpro.com/competition/2024-florida-pro/,,2024-florida-pro,True
Carlo Michellini,"{'city': '', 'state': '', 'country': 'Italy'}",15.0,0.0,15.0,5,Men's Classic Physique,2024-09-07,"Sarasota,FLUnited States",https://www.ifbbpro.com/competition/2024-florida-pro/,,2024-florida-pro,True
Ulisses De Andrade,"{'city': '', 'state': '', 'country': 'Brazil'}",18.0,0.0,18.0,6,Men's Classic Physique,2024-09-07,"Sarasota,FLUnited States",https://www.ifbbpro.com/competition/2024-florida-pro/,,2024-florida-pro,True
Alex Maldonado,"{'city': 'Orlando', 'state': 'FL', 'country': 'United States'}",21.0,0.0,21.0,7,Men's Classic Physique,2024-09-07,"Sarasota,FLUnited States",https://www.ifbbpro.com/competition/2024-florida-pro/,,2024-florida-pro,True
Jeff Hallenbeck,"{'city': 'Mentor', 'state': 'OH', 'country': 'United States'}",24.0,0.0,24.0,8,Men's Classic Physique,2024-09-07,"Sarasota,FLUnited States",https://www.ifbbpro.com/competition/2024-florida-pro/,,2024-florida-pro,True
Dion Merrill,"{'city': 'Sharpsburg', 'state': 'PA', 'country': 'United States'}",27.0,0.0,27.0,9,Men's Classic Physique,2024-09-07,"Sarasota,FLUnited States",https://www.ifbbpro.com/competition/2024-florida-pro/,,2024-florida-pro,True
David Kampfe,"{'city': 'Jacksonville Beach', 'state': 'FL', 'country': 'United States'}",30.0,0.0,30.0,10,Men's Classic Physique,2024-09-07,"Sarasota,FLUnited States",https://www.ifbbpro.com/competition/2024-florida-pro/,,2024-florida-pro,True
Rob Van Sant,"{'city': 'Monroe', 'state': 'NY', 'country': 'United States'}",33.0,0.0,33.0,11,Men's Classic Physique,2024-09-07,"Sarasota,FLUnited States",https://www.ifbbpro.com/competition/2024-florida-pro/,,2024-florida-pro,True
Aaron Aramini,"{'city': '', 'state': '', 'country': 'Canada'}",36.0,0.0,36.0,12,Men's Classic Physique,2024-09-07,"Sarasota,FLUnited States",https://www.ifbbpro.com/competition/2024-florida-pro/,,2024-florida-pro,True
Keith Holmes,"{'city': 'Pembroke Pines', 'state': 'FL', 'country': 'United States'}",39.0,0.0,39.0,13,Men's Classic Physique,2024-09-07,"Sarasota,FLUnited States",https://www.ifbbpro.com/competition/2024-florida-pro/,,2024-florida-pro,True
Ricardo Cenat,"{'city': 'Boston West Roxbury', 'state': '', 'country': 'United States'}",3.0,0.0,3.0,1,Men's Physique,2024-09-07,"Sarasota,FLUnited States",https://www.ifbbpro.com/competition/2024-florida-pro/,,2024-florida-pro,True
Alexander Rogers,"{'city': 'Detroit', 'state': 'MI', 'country': 'United States'}",6.0,0.0,6.0,2,Men's Physique,2024-09-07,"Sarasota,FLUnited States",https://www.ifbbpro.com/competition/2024-florida-pro/,,2024-florida-pro,True
Dustin Alvis,"{'city': 'Henderson', 'state': 'KY', 'country': 'United States'}",9.0,0.0,9.0,3,Men's Physique,2024-09-07,"Sarasota,FLUnited States",https://www.ifbbpro.com/competition/2024-florida-pro/,,2024-florida-pro,True
Diogo Basaglia,"{'city': '', 'state': '', 'country': 'Brazil'}",12.0,0.0,12.0,4,Men's Physique,2024-09-07,"Sarasota,FLUnited States",https://www.ifbbpro.com/competition/2024-florida-pro/,,2024-florida-pro,True
Burak King,"{'city': 'Delray Beach', 'state': 'FL', 'country': 'United States'}",15.0,0.0,15.0,5,Men's Physique,2024-09-07,"Sarasota,FLUnited States",https://www.ifbbpro.com/competition/2024-florida-pro/,,2024-florida-pro,True
Puwanat Putoya,"{'city': '', 'state': '', 'country': 'Thailand'}",18.0,0.0,18.0,6,Men's Physique,2024-09-07,"Sarasota,FLUnited States",https://www.ifbbpro.com/competition/2024-florida-pro/,,2024-florida-pro,True
Kevin Rascoe,"{'city': '', 'state': '', 'country': 'United States'}",21.0,0.0,21.0,7,Men's Physique,2024-09-07,"Sarasota,FLUnited States",https://www.ifbbpro.com/competition/2024-florida-pro/,,2024-florida-pro,True
Reginald Williams,"{'city': 'Tavares', 'state': 'FL', 'country': 'United States'}",24.0,0.0,24.0,8,Men's Physique,2024-09-07,"Sarasota,FLUnited States",https://www.ifbbpro.com/competition/2024-florida-pro/,,2024-florida-pro,True
Cordeus Anderson,"{'city': 'Lawrence', 'state': 'KS', 'country': 'United States'}",27.0,0.0,27.0,9,Men's Physique,2024-09-07,"Sarasota,FLUnited States",https://www.ifbbpro.com/competition/2024-florida-pro/,,2024-florida-pro,True
Cordell Waddey,"{'city': 'Flower Mound', 'state': 'TX', 'country': 'United States'}",31.0,0.0,31.0,10,Men's Physique,2024-09-07,"Sarasota,FLUnited States",https://www.ifbbpro.com/competition/2024-florida-pro/,,2024-florida-pro,True
Jahbari Granston,"{'city': 'Atlanta', 'state': 'GA', 'country': 'United States'}",32.0,0.0,32.0,11,Men's Physique,2024-09-07,"Sarasota,FLUnited States",https://www.ifbbpro.com/competition/2024-florida-pro/,,2024-florida-pro,True
Jerol Johnston,"{'city': 'San Antonio', 'state': 'TX', 'country': 'United States'}",36.0,0.0,36.0,12,Men's Physique,2024-09-07,"Sarasota,FLUnited States",https://www.ifbbpro.com/competition/2024-florida-pro/,,2024-florida-pro,True
Mitch Starr,"{'city': '', 'state': '', 'country': 'United Kingdom'}",39.0,0.0,39.0,13,Men's Physique,2024-09-07,"Sarasota,FLUnited States",https://www.ifbbpro.com/competition/2024-florida-pro/,,2024-florida-pro,True
Harlan Taylor Jr,"{'city': 'Evansville', 'state': 'IN', 'country': 'United States'}",42.0,0.0,42.0,14,Men's Physique,2024-09-07,"Sarasota,FLUnited States",https://www.ifbbpro.com/competition/2024-florida-pro/,,2024-florida-pro,True
Tray Jackson,"{'city': 'Cedar Hill', 'state': 'TX', 'country': 'United States'}",45.0,0.0,45.0,15,Men's Physique,2024-09-07,"Sarasota,FLUnited States",https://www.ifbbpro.com/competition/2024-florida-pro/,,2024-florida-pro,True
Stuart Reed,"{'city': 'Lynnwood', 'state': 'WA', 'country': 'United States'}",48.0,0.0,48.0,16,Men's Physique,2024-09-07,"Sarasota,FLUnited States",https://www.ifbbpro.com/competition/2024-florida-pro/,,2024-florida-pro,True
Serge Victor,"{'city': 'Southwest Ranches', 'state': 'FL', 'country': 'United States'}",48.0,0.0,48.0,16,Men's Physique,2024-09-07,"Sarasota,FLUnited States",https://www.ifbbpro.com/competition/2024-florida-pro/,,2024-florida-pro,True
Jimmy Decius-Norius,"{'city': '', 'state': '', 'country': 'Bahamas'}",48.0,0.0,48.0,16,Men's Physique,2024-09-07,"Sarasota,FLUnited States",https://www.ifbbpro.com/competition/2024-florida-pro/,,2024-florida-pro,True
Lee Harvey,"{'city': 'Mansfield', 'state': 'TX', 'country': 'United States'}",48.0,0.0,48.0,16,Men's Physique,2024-09-07,"Sarasota,FLUnited States",https://www.ifbbpro.com/competition/2024-florida-pro/,,2024-florida-pro,True
Bruce Williams,"{'city': 'Hoover', 'state': 'AL', 'country': 'United States'}",48.0,0.0,48.0,16,Men's Physique,2024-09-07,"Sarasota,FLUnited States",https://www.ifbbpro.com/competition/2024-florida-pro/,,2024-florida-pro,True
Corben Abila,"{'city': 'San Antonio', 'state': 'TX', 'country': 'United States'}",48.0,0.0,48.0,16,Men's Physique,2024-09-07,"Sarasota,FLUnited States",https://www.ifbbpro.com/competition/2024-florida-pro/,,2024-florida-pro,True
Andres Gutierrez,"{'city': 'Miami', 'state': 'FL', 'country': 'United States'}",48.0,0.0,48.0,16,Men's Physique,2024-09-07,"Sarasota,FLUnited States",https://www.ifbbpro.com/competition/2024-florida-pro/,,2024-florida-pro,True
Misel Lozanic,"{'city': '', 'state': '', 'country': 'Serbia'}",48.0,0.0,48.0,16,Men's Physique,2024-09-07,"Sarasota,FLUnited States",https://www.ifbbpro.com/competition/2024-florida-pro/,,2024-florida-pro,True
Nyle Nayga,"{'city': 'Encino', 'state': 'CA', 'country': 'United States'}",48.0,0.0,48.0,16,Men's Physique,2024-09-07,"Sarasota,FLUnited States",https://www.ifbbpro.com/competition/2024-florida-pro/,,2024-florida-pro,True
Alvaro Pena,"{'city': 'Las Vegas', 'state': 'NV', 'country': 'United States'}",48.0,0.0,48.0,16,Men's Physique,2024-09-07,"Sarasota,FLUnited States",https://www.ifbbpro.com/competition/2024-florida-pro/,,2024-florida-pro,True
Anthony Scalza,"{'city': 'Holbrook', 'state': 'NY', 'country': 'United States'}",48.0,0.0,48.0,16,Men's Physique,2024-09-07,"Sarasota,FLUnited States",https://www.ifbbpro.com/competition/2024-florida-pro/,,2024-florida-pro,True
Patrick Seguin-Morin,"{'city': '', 'state': '', 'country': 'Canada'}",48.0,0.0,48.0,16,Men's Physique,2024-09-07,"Sarasota,FLUnited States",https://www.ifbbpro.com/competition/2024-florida-pro/,,2024-florida-pro,True
David Short,"{'city': 'Spring', 'state': 'TX', 'country': 'United States'}",48.0,0.0,48.0,16,Men's Physique,2024-09-07,"Sarasota,FLUnited States",https://www.ifbbpro.com/competition/2024-florida-pro/,,2024-florida-pro,True
Jess Stancil,"{'city': 'Myrtle Beach', 'state': 'SC', 'country': 'United States'}",48.0,0.0,48.0,16,Men's Physique,2024-09-07,"Sarasota,FLUnited States",https://www.ifbbpro.com/competition/2024-florida-pro/,,2024-florida-pro,True
Winston Sullivan,"{'city': 'Tampa', 'state': 'FL', 'country': 'United States'}",48.0,0.0,48.0,16,Men's Physique,2024-09-07,"Sarasota,FLUnited States",https://www.ifbbpro.com/competition/2024-florida-pro/,,2024-florida-pro,True
Brian Taylor,"{'city': 'Crowley', 'state': 'TX', 'country': 'United States'}",48.0,0.0,48.0,16,Men's Physique,2024-09-07,"Sarasota,FLUnited States",https://www.ifbbpro.com/competition/2024-florida-pro/,,2024-florida-pro,True
Jensen Tibbetts,"{'city': 'Jacksonville', 'state': 'FL', 'country': 'United States'}",48.0,0.0,48.0,16,Men's Physique,2024-09-07,"Sarasota,FLUnited States",https://www.ifbbpro.com/competition/2024-florida-pro/,,2024-florida-pro,True
Favian Villalobos,"{'city': 'Sacramento', 'state': 'CA', 'country': 'United States'}",48.0,0.0,48.0,16,Men's Physique,2024-09-07,"Sarasota,FLUnited States",https://www.ifbbpro.com/competition/2024-florida-pro/,,2024-florida-pro,True
Justin Woodard,"{'city': 'Miramar', 'state': 'FL', 'country': 'United States'}",48.0,0.0,48.0,16,Men's Physique,2024-09-07,"Sarasota,FLUnited States",https://www.ifbbpro.com/competition/2024-florida-pro/,,2024-florida-pro,True
Elizabeth Nieder,"{'city': 'Caseyville', 'state': 'IL', 'country': 'United States'}",3.0,0.0,3.0,1,Women's Figure,2024-09-07,"Sarasota,FLUnited States",https://www.ifbbpro.com/competition/2024-florida-pro/,,2024-florida-pro,True
Marie-Solange Essoh,"{'city': '', 'state': '', 'country': 'Cameroon'}",6.0,0.0,6.0,2,Women's Figure,2024-09-07,"Sarasota,FLUnited States",https://www.ifbbpro.com/competition/2024-florida-pro/,,2024-florida-pro,True
Manon Dutilly,"{'city': '', 'state': '', 'country': 'Canada'}",9.0,0.0,9.0,3,Women's Figure,2024-09-07,"Sarasota,FLUnited States",https://www.ifbbpro.com/competition/2024-florida-pro/,,2024-florida-pro,True
Queren Pacheco,"{'city': '', 'state': '', 'country': 'Mexico'}",12.0,0.0,12.0,4,Women's Figure,2024-09-07,"Sarasota,FLUnited States",https://www.ifbbpro.com/competition/2024-florida-pro/,,2024-florida-pro,True
Laura Saccomani,"{'city': '', 'state': '', 'country': 'Paraguay'}",16.0,0.0,16.0,5,Women's Figure,2024-09-07,"Sarasota,FLUnited States",https://www.ifbbpro.com/competition/2024-florida-pro/,,2024-florida-pro,True
Camila Lyra,"{'city': 'Charlotte', 'state': 'NC', 'country': 'United States'}",17.0,0.0,17.0,6,Women's Figure,2024-09-07,"Sarasota,FLUnited States",https://www.ifbbpro.com/competition/2024-florida-pro/,,2024-florida-pro,True
