Competition,Category,Place,Name,Score
World Amateur Championships - IFBB,Figure Short,9,Valentina Zabiyaka
  (Russia),
World Amateur Championships - IFBB,Figure Short,10,Kateryna Zadorozhna
  (Ukraine),
World Amateur Championships - IFBB,Figure Short,11,Evalinda Karlsson
  (Sweden),
World Amateur Championships - IFBB,Figure Short,12,Beatriz Gomez
  (Spain),
World Amateur Championships - IFBB,Figure Short,13,Valeria Perez
  (Argentina),
World Amateur Championships - IFBB,Figure Short,14,Concepcion Tapia
  (Spain),
World Amateur Championships - IFBB,Figure Short,15,Marina Limon
  (Spain),
World Amateur Championships - IFBB,Figure Short,-,Nicolett Campbell
  (South Africa),
World Amateur Championships - IFBB,Figure Short,-,Fang Wang
  (China),
World Amateur Championships - IFBB,Figure Short,-,Lauren Jacobsen
  (Canada),
World Amateur Championships - IFBB,Figure Short,-,Celstine Ling
  (Singapore),
World Amateur Championships - IFBB,Figure Short,-,Marisa Lopez
  (Spain),
World Amateur Championships - IFBB,Figure Short,-,Anna Markusdottir
  (Iceland),
World Amateur Championships - IFBB,Figure Short,-,Andrea Podnar
  (Croatia),
World Amateur Championships - IFBB,Figure Short,-,Neralee Ryan
  (New Zealand),
World Amateur Championships - IFBB,Figure Masters,1,Carmen Galasso
  (Italy),
World Amateur Championships - IFBB,Figure Masters,2,Carina Isaksson
  (Sweden),
World Amateur Championships - IFBB,Figure Masters,3,Patricia Criconia
  (Spain),
World Amateur Championships - IFBB,Figure Masters,4,Zdenka Gottvaldova
  (Czech Republic),
World Amateur Championships - IFBB,Figure Masters,5,Evi Knudsen Ovrebo
  (Norway),
World Amateur Championships - IFBB,Figure Masters,6,Violetta Timo
  (Italy),
World Amateur Championships - IFBB,Figure Masters,7,Maria Teresa Arias Lopez
  (Spain),
World Amateur Championships - IFBB,Figure Masters,8,Silvia Capitan Pierres
  (Spain),
World Amateur Championships - IFBB,Figure Masters,9,Olga Stepanyuk
  (Russia),
World Amateur Championships - IFBB,Figure Masters,10,Elena Ianova
  (Russia),
World Amateur Championships - IFBB,Figure Masters,11,Cornelia Schreiber
  (Austria),
World Amateur Championships - IFBB,Figure Masters,12,Kristina Vedernikova
  (Latvia),
World Amateur Championships - IFBB,Figure Masters,13,Maria Ahlberg
  (Sweden),
World Amateur Championships - IFBB,Figure Masters,14,Marie-Pierre Ripert
  (France),
World Amateur Championships - IFBB,Figure Masters,15,Nathalie Chabbert
  (France),
World Amateur Championships - IFBB,Figure Masters,-,Deanne Brown
  (Canada),
World Amateur Championships - IFBB,Figure Masters,-,Irina Cotton
  (United Kingdom),
World Amateur Championships - IFBB,Figure Masters,-,Elvana DeAlheida Alfonso
  (Brazil),
World Amateur Championships - IFBB,Figure Masters,-,Marina DeGois Reis
  (Portugal),
World Amateur Championships - IFBB,Figure Masters,-,Florina Dumitrescu
  (Romania),
World Amateur Championships - IFBB,Figure Masters,-,Andrea Farkas
  (Hungary),
World Amateur Championships - IFBB,Figure Masters,-,Kristin Kristjansdottir
  (Iceland),
World Amateur Championships - IFBB,Figure Masters,-,Daiva Nacickiene
  (Lithuania),
World Amateur Championships - IFBB,Figure Masters,-,Catia Parisse
  (Italy),
World Amateur Championships - IFBB,Figure Masters,-,Maria Szabo
  (Romania),
World Amateur Championships - IFBB,Figure Junior Short,1,Olga Muntain
  (Ukraine),
World Amateur Championships - IFBB,Figure Junior Short,2,Kamila Baluk
  (Poland),
World Amateur Championships - IFBB,Figure Junior Tall,1,Yulia Ushakova
  (Russia),
World Amateur Championships - IFBB,Figure Junior Tall,2,Boglarka Toth
  (Hungary),
World Amateur Championships - IFBB,Figure Junior Tall,3,Kristina Karaliute
  (Lithuania),
World Amateur Championships - IFBB,Figure Junior Tall,4,Darja Kanova
  (Czech Republic),
World Amateur Championships - IFBB,Figure Junior Tall,5,Anastasia Goncharova
  (Russia),
World Amateur Championships - IFBB,Figure Junior Tall,6,Jitka Papezova
  (Czech Republic),
World Amateur Championships - IFBB,Figure Junior Tall,7,Andrea Tihon
  (Romania),
