Year,Gender,Competition,Category,Place,Name,Score,Category_Subtype
2016,female,Arctic Pro,womensphysique,6,Olga Beliakova,,
2016,female,Arctic Pro,womensphysique,7,Valentina Chepiga,,
2016,female,Arctic Pro,womensphysique,8,Donna McGinn,,
2016,female,Arctic Pro,womensphysique,9,Lisa Marie Sanders,,
2016,female,Arctic Pro,womensphysique,10,Ida Litteral,,
2016,female,Arnold Classic Australia,figure,1,Latorya Neisha Watts,,
2016,female,Arnold Classic Australia,figure,2,Candice Lewis,,
2016,female,Arnold Classic Australia,figure,3,Cydney Gillon,,
2016,female,Arnold Classic Australia,figure,4,Camala Rodriguez,,
2016,female,Arnold Classic Australia,figure,5,Gennifer Strobo,,
2016,female,Arnold Classic Australia,figure,6,Amanda Doherty,,
2016,female,Arnold Classic Australia,figure,7,Bojana Vasiljevic,,
2016,female,Arnold Classic Australia,figure,8,Asher Prior,,
2016,female,Arnold Classic Australia,figure,9,Myra Rogers,,
2016,female,Arnold Classic Australia,figure,10,Krystal Ricci,,
2016,female,Arnold Classic Australia,figure,11,Jennifer Van Zant,,
2016,female,Arnold Classic Australia,figure,12,Yvette Brown,,
2016,female,Arnold Classic Australia,figure,13,Andrea Calhoun,,
2016,female,Arnold Classic Australia,figure,14,Laura Keddie,,
2016,female,Arnold Classic Australia,figure,15,Veronica Gallego Garcia,,
2016,female,Atlantic USA Pro Championships,womensphysique,1,Sheronica Henton,,
2016,female,Atlantic USA Pro Championships,womensphysique,2,Frances Mendez,,
2016,female,Atlantic USA Pro Championships,womensphysique,3,Candrea JudđAdams,,
2016,female,Atlantic USA Pro Championships,womensphysique,4,La'Drissa Bonivel,,
2016,female,Atlantic USA Pro Championships,womensphysique,5,Cassandra Floyd,,
2016,female,Atlantic USA Pro Championships,womensphysique,6,Gillian Ward,,
2016,female,Atlantic USA Pro Championships,womensphysique,7,Lynn Reif,,
2016,female,Atlantic USA Pro Championships,womensphysique,8,Essence Monet,,
2016,female,Atlantic USA Pro Championships,womensphysique,9,Dona Pohl,,
2016,female,Atlantic USA Pro Championships,womensphysique,10,April Pinkston,,
2016,female,Atlantic USA Pro Championships,womensphysique,11,Jennifer Biddy,,
2016,female,Atlantic USA Pro Championships,womensphysique,12,Tracy Weller,,
2016,female,Atlantic USA Pro Championships,womensphysique,13,Jennifer Palazzo,,
2016,female,Atlantic USA Pro Championships,womensphysique,14,Hanna Hallman,,
2016,female,Atlantic USA Pro Championships,womensphysique,15,Abbe Hockaday,,
2016,female,Atlantic USA Pro Championships,womensphysique,16,Aurelia Grozajova,,
2016,female,Border States Pro,figure,1,Stephanie Hammermeister,,
2016,female,Border States Pro,figure,2,Karina Grau,,
2016,female,Border States Pro,figure,3,Jessica Reyes Padilla,,
2016,female,Border States Pro,figure,4,Carolyn Hudson-Harris,,
2016,female,Border States Pro,figure,5,Sara Ard,,
2016,female,Border States Pro,figure,6,Adela Ondrejovicova,,
2016,female,Border States Pro,figure,7,Katerina Tarbox,,
2016,female,Border States Pro,figure,8,Karen Moorlun,,
2016,female,Border States Pro,figure,9,Annette Garcia,,
2016,female,Border States Pro,figure,10,Michele DaSilva Pinto,,
2016,female,Border States Pro,figure,11,Angela Yamashita,,
2016,female,Border States Pro,figure,12,Krystal Ricci,,
2016,female,Border States Pro,figure,13,Sunny Daye,,
2016,female,Border States Pro,figure,14,Jill Dunn,,
2016,female,Border States Pro,figure,15,Stacey Steiner,,
2016,female,Border States Pro,figure,16,Amy Watson,,
2016,female,Chicago Pro Championships,womensbb,1,Jacqueline Fuchs,,
2016,female,Chicago Pro Championships,womensbb,2,Angela Rayburn,,
2016,female,Chicago Pro Championships,womensbb,3,Bonnie Switzer-Pappas,,
2016,female,Chicago Pro Championships,womensbb,4,Judy Gaillard,,
2016,female,Chicago Pro Championships,womensbb,5,Kimberly McGuire,,
2016,female,Chicago Pro Championships,womensbb,6,Tischa Thomas,,
2016,female,Chicago Pro Championships,womensbb,7,Robin Hillis,,
2016,female,Chicago Pro Championships,womensbb,8,Patricia Corbett,,
2016,female,Chicago Pro Championships,womensbb,9,Audry Peden,,
2016,female,Chicago Pro Championships,womensphysique,1,Jamie Nicole Pinder,,
2016,female,Chicago Pro Championships,womensphysique,1,Kasia Topor,,
2016,female,Chicago Pro Championships,womensphysique,2,Mindi O'Brien,,
2016,female,Chicago Pro Championships,womensphysique,3,Caroline Gaume,,
2016,female,Chicago Pro Championships,womensphysique,4,Sarah Fechter,,
2016,female,Chicago Pro Championships,womensphysique,5,Billie Cavalier,,
2016,female,Chicago Pro Championships,womensphysique,6,Katie M Lee,,
2016,female,Chicago Pro Championships,womensphysique,7,Branka Njegovec,,
2016,female,Chicago Pro Championships,womensphysique,8,Ashley Weimer,,
2016,female,Chicago Pro Championships,womensphysique,9,Cassandra Floyd,,
2016,female,Chicago Pro Championships,womensphysique,10,Mikaila Soto,,
2016,female,Chicago Pro Championships,womensphysique,11,Rebecca Lerner,,
2016,female,Chicago Pro Championships,womensphysique,12,Mica Schneider,,
2016,female,Chicago Pro Championships,womensphysique,13,Robin Gizzi,,
2016,female,Chicago Pro Championships,womensphysique,14,Kelli McCall,,
2016,female,Chicago Pro Championships,womensphysique,14,Laura Davies,,
2016,female,Chicago Pro Championships,womensphysique,14,Andrea Lenihan,,
2016,female,Chicago Pro Championships,womensphysique,14,Alicia Spearman,,
2016,female,Chicago Pro Championships,figure,1,Sara Ard,,
2016,female,Chicago Pro Championships,figure,2,Bojana Vasiljevic,,
2016,female,Chicago Pro Championships,figure,3,Sharmane Williams,,
2016,female,Chicago Pro Championships,figure,4,Andrea Pollard,,
2016,female,Chicago Pro Championships,figure,5,Ashley Losee,,
2016,female,Chicago Pro Championships,figure,6,Veronica Gallego Garcia,,
2016,female,Chicago Pro Championships,figure,7,Sharon Braso,,
2016,female,Chicago Pro Championships,figure,8,Diana Schaidt,,
2016,female,Chicago Pro Championships,figure,9,Agnese Russon,,
2016,female,Chicago Pro Championships,figure,10,Lisa Moskaluk,,
2016,female,Chicago Pro Championships,figure,11,Susetty Tabash,,
2016,female,Chicago Pro Championships,figure,12,Codi Jaeger,,
2016,female,Chicago Pro Championships,figure,13,Kristin Nunn,,
2016,female,Chicago Pro Championships,figure,14,Holly Mitchell,,
2016,female,Chicago Pro Championships,figure,15,Karina Rhode,,
2016,female,Chicago Pro Championships,figure,16,Jodie Bell,,
2016,female,Chicago Pro Championships,figure,16,Stacey Ann Bosse,,
2016,female,Chicago Pro Championships,figure,16,Tammy Bravomalo,,
2016,female,Chicago Pro Championships,figure,16,Vanessa Jacobs,,
2016,female,Chicago Pro Championships,figure,16,Felecia Murray,,
2016,female,Chicago Pro Championships,figure,16,Nicole Phinney,,
2016,female,Dexter Jackson Pro,figure,1,Vera Mallett,,
2016,female,Dexter Jackson Pro,figure,2,Megan Olson,,
2016,female,Dexter Jackson Pro,figure,3,Krista Dunn,,
2016,female,Dexter Jackson Pro,figure,4,Cassandra Carpenter,,
2016,female,Dexter Jackson Pro,figure,5,Sara Ard,,
2016,female,Dexter Jackson Pro,figure,6,Karla Lopez,,
2016,female,Dexter Jackson Pro,figure,7,Nicole Phinney,,
2016,female,Dexter Jackson Pro,figure,8,Tivisay Briceno,,
2016,female,Dexter Jackson Pro,figure,9,Maria Garcia,,
2016,female,Dexter Jackson Pro,figure,10,Janaina Ferreira,,
2016,female,Dexter Jackson Pro,figure,11,Jennifer Taylor,,
2016,female,Dexter Jackson Pro,figure,12,Shelina Azan,,
2016,female,Dexter Jackson Pro,figure,13,Kimberly Blankenship,,
2016,female,Europa Dallas,womensphysique,1,Rosanna Harte,,
2016,female,Europa Dallas,womensphysique,2,Tamara Qureshi,,
2016,female,Europa Dallas,womensphysique,3,Erica Blockman,,
2016,female,Europa Dallas,womensphysique,4,Bonny Priest,,
2016,female,Europa Dallas,womensphysique,5,Lisa Startk,,
2016,female,Europa Dallas,womensphysique,6,Carmen Tocheniuk,,
2016,female,Europa Dallas,womensphysique,7,Caroline Gaume,,
2016,female,Europa Dallas,womensphysique,8,B Barnett,,
2016,female,Europa Dallas,womensphysique,9,Shae Queen,,
2016,female,Europa Dallas,womensphysique,10,La'Drissa Bonivel,,
2016,female,Europa Dallas,womensphysique,11,Lorena Inarra,,
2016,female,Europa Dallas,womensphysique,12,Natalie Rochner,,
2016,female,Europa Dallas,womensphysique,13,Angela Debatin,,
2016,female,Europa Dallas,womensphysique,14,Roxanne Edwards,,
2016,female,Europa Dallas,womensphysique,15,Darla Jones,,
2016,female,Europa Dallas,womensphysique,16,Olga Beliakova,,
2016,female,Europa Dallas,womensphysique,16,Lenore Gregson,,
2016,female,Europa Dallas,womensphysique,16,Jaquita Person-Taylor,,
2016,female,Europa Dallas,figure,1,Sarah Sweeney,,
2016,female,Europa Dallas,figure,2,Natalia Coelho,,
2016,female,Europa Dallas,figure,3,Andrea Pollard,,
2016,female,Europa Dallas,figure,4,Solinda Hong,,
2016,female,Europa Dallas,figure,5,Tina Nguyen,,
2016,female,Europa Dallas,figure,6,Monique Terry,,
2016,female,Europa Dallas,figure,7,Rachelle Carter,,
2016,female,Europa Dallas,figure,8,Veronica Gallego Garcia,,
2016,female,Europa Dallas,figure,9,Kendyl Seawright,,
2016,female,Europa Dallas,figure,10,Mara Brown,,
2016,female,Europa Dallas,figure,11,Jacqueline Timberlake,,
2016,female,Europa Dallas,figure,12,Kristina Dybdahl,,
2016,female,Europa Dallas,figure,13,Dawn Fernandez,,
2016,female,Europa Dallas,figure,14,Laura Donegan,,
2016,female,Europa Dallas,figure,15,Tammy Bravomalo,,
2016,female,Europa Dallas,figure,16,Kristi Gray,,
2016,female,Ferrigno Legacy Pro,womensphysique,1,Melissa Pearo,,
2016,female,Ferrigno Legacy Pro,womensphysique,2,Marjorie Beck,,
2016,female,Ferrigno Legacy Pro,womensphysique,3,Zoa Linsey,,
2016,female,Ferrigno Legacy Pro,womensphysique,4,Victoria Flores,,
2016,female,Ferrigno Legacy Pro,womensphysique,5,Beni Lopez,,
2016,female,Ferrigno Legacy Pro,womensphysique,6,Candrea JudđAdams,,
2016,female,Ferrigno Legacy Pro,womensphysique,7,Trish Wood,,
2016,female,Ferrigno Legacy Pro,womensphysique,8,Rocio Guillen,,
2016,female,Ferrigno Legacy Pro,womensphysique,9,Erika Reed,,
2016,female,Ferrigno Legacy Pro,womensphysique,10,Hanna Hallman,,
2016,female,Ferrigno Legacy Pro,womensphysique,11,Suzanne Davis,,
2016,female,Ferrigno Legacy Pro,womensphysique,12,Marcelina Rivera-Chambers,,
2016,female,Ferrigno Legacy Pro,womensphysique,13,Jaquita Person-Taylor,,
2016,female,Ferrigno Legacy Pro,womensphysique,14,Susan Graham,,
2016,female,Ferrigno Legacy Pro,womensphysique,15,Jennifer Jaques-Conn,,
2016,female,Ferrigno Legacy Pro,womensphysique,16,Darlene Ainsco,,
2016,female,Ferrigno Legacy Pro,womensphysique,16,Jennifer Grealish,,
2016,female,Ferrigno Legacy Pro,womensphysique,16,Jennifer Gutierrez,,
2016,female,Ferrigno Legacy Pro,womensphysique,16,Keri Ann Heitzman,,
2016,female,Ferrigno Legacy Pro,womensphysique,16,Cathy Jackson,,
2016,female,Ferrigno Legacy Pro,womensphysique,16,Erika Laine,,
2016,female,Ferrigno Legacy Pro,womensphysique,16,Moira McCormack,,
2016,female,Ferrigno Legacy Pro,womensphysique,16,Maria Mikola,,
2016,female,Ferrigno Legacy Pro,womensphysique,16,Hannah Ross,,
2016,female,Ferrigno Legacy Pro,womensphysique,16,Marnee Winn,,
2016,female,Pro Grand Prix (Los Angeles),womensphysique,1,Candrea JudđAdams,,
2016,female,Pro Grand Prix (Los Angeles),womensphysique,2,Jacklyn Abrams,,
2016,female,Pro Grand Prix (Los Angeles),womensphysique,3,La'Drissa Bonivel,,
2016,female,Pro Grand Prix (Los Angeles),womensphysique,4,Jennifer Jaques-Conn,,
2016,female,Pro Grand Prix (Los Angeles),womensphysique,5,Tonya Hooker,,
2016,female,Pro Grand Prix (Los Angeles),womensphysique,6,Marnee Winn,,
2016,female,Pro Grand Prix (Los Angeles),womensphysique,7,Amber McElreath,,
2016,female,Pro Grand Prix (Los Angeles),womensphysique,8,Sierra Mangus,,
2016,female,Pro Grand Prix (Los Angeles),womensphysique,9,Shelly Yakimchuk,,
2016,female,Pro Grand Prix (Los Angeles),womensphysique,10,Victoria Dominguez,,
2016,female,Greater Gulf States Pro,figure,1,Stephanie Hammermeister,,
2016,female,Greater Gulf States Pro,figure,2,Karina Grau,,
2016,female,Greater Gulf States Pro,figure,3,Kim Clark,,
2016,female,Greater Gulf States Pro,figure,4,Bojana Vasiljevic,,
2016,female,Greater Gulf States Pro,figure,5,Shalako Bradberry,,
2016,female,Greater Gulf States Pro,figure,6,Sasha Brown,,
2016,female,Greater Gulf States Pro,figure,7,Veronica Gallego Garcia,,
2016,female,Greater Gulf States Pro,figure,8,Georgina Lona,,
2016,female,Greater Gulf States Pro,figure,9,Cynthia Aguirre,,
2016,female,Greater Gulf States Pro,figure,10,Shauna Bell,,
2016,female,Greater Gulf States Pro,figure,11,Tammy Bravomalo,,
2016,female,Greater Gulf States Pro,figure,12,Carolyn Hudson-Harris,,
2016,female,Greater Gulf States Pro,figure,13,Kelly Dominick,,
2016,female,Greater Gulf States Pro,figure,14,Valerie Pequeno,,
2016,female,Greater Gulf States Pro,figure,15,Kalli Youngstrom,,
2016,female,Greater Gulf States Pro,figure,16,Rosa Maria Alanis,,
2016,female,Greater Gulf States Pro,figure,16,Yolanda Anthony,,
2016,female,Greater Gulf States Pro,figure,16,Tatum Bounds,,
2016,female,Greater Gulf States Pro,figure,16,Mara Brown,,
2016,female,Greater Gulf States Pro,figure,16,Danielle Chikeles,,
2016,female,Greater Gulf States Pro,figure,16,Jill Dunn,,
2016,female,Greater Gulf States Pro,figure,16,Kat Garcia,,
2016,female,Greater Gulf States Pro,figure,16,Danielle Kiefer,,
2016,female,Greater Gulf States Pro,figure,16,Susie Lin,,
2016,female,Greater Gulf States Pro,figure,16,Bernadette Marassa,,
2016,female,Greater Gulf States Pro,figure,16,Julie Mayer,,
2016,female,Greater Gulf States Pro,figure,16,Melanie Noel,,
2016,female,Greater Gulf States Pro,figure,16,Maloria Scherf,,
2016,female,Greater Gulf States Pro,figure,16,Katerina Tarbox,,
2016,female,Ms International,womensphysique,1,Autumn Swanson,,
2016,female,Ms International,womensphysique,2,Danielle Reardon,,
2016,female,Ms International,womensphysique,3,Mindi O'Brien,,
2016,female,Ms International,womensphysique,4,Tamee Marie,,
2016,female,Ms International,womensphysique,5,Jacklyn Sutton-Abrams,,
2016,female,Ms International,womensphysique,6,Gillian Ward,,
2016,female,Ms International,womensphysique,7,Susan Marie Smith,,
2016,female,Ms International,womensphysique,8,Tarah Mitchell,,
2016,female,Ms International,womensphysique,9,Akane Nigro-Ismeal,,
2016,female,Ms International,womensphysique,10,Mikaila Soto,,
2016,female,Ms International,womensphysique,11,Alicia Alfaro,,
2016,female,Ms International,womensphysique,11,La'Drissa Bonivel,,
2016,female,Ms International,womensphysique,11,Reshanna Boswell,,
2016,female,Ms International,womensphysique,11,Valentina Chepiga,,
2016,female,Ms International,womensphysique,11,Jill Dearmin,,
2016,female,Ms International,womensphysique,11,Angela Debatin,,
2016,female,Ms International,womensphysique,11,Paula Frega,,
2016,female,Ms International,womensphysique,11,Sherry Gray,,
2016,female,Ms International,womensphysique,11,Lenore Gregson,,
2016,female,Ms International,womensphysique,11,Tracy Hess,,
2016,female,Ms International,womensphysique,11,Tonya Hooker,,
2016,female,Ms International,womensphysique,11,Monica Hornback,,
2016,female,Ms International,womensphysique,11,Melanie Horton,,
2016,female,Ms International,womensphysique,11,Jhi Yeo Woo,,
2016,female,Ms International,womensphysique,11,Anne Marrie Kam,,
2016,female,Ms International,womensphysique,11,Erika Kikuchi,,
2016,female,Ms International,womensphysique,11,Klaudia Larson,,
2016,female,Ms International,womensphysique,11,Carrie Lawyer,,
2016,female,Ms International,womensphysique,11,Alisa Lemay,,
2016,female,Ms International,womensphysique,11,Benicia Lopez Bueno,,
2016,female,Ms International,womensphysique,11,Jehina Malik,,
2016,female,Ms International,womensphysique,11,Donna McGinn,,
2016,female,Ms International,womensphysique,11,Geraldine Morgan,,
2016,female,Ms International,womensphysique,11,Kira Neuman,,
2016,female,Ms International,womensphysique,11,Minna Pajulahti,,
2016,female,Ms International,womensphysique,11,Jennifer Palazzo,,
2016,female,Ms International,womensphysique,11,Claudi Pardo,,
2016,female,Ms International,womensphysique,11,Ester Parisi,,
2016,female,Ms International,womensphysique,11,Paloma Parra,,
2016,female,Ms International,womensphysique,11,Dona Pohl,,
2016,female,Ms International,womensphysique,11,Lisa Marie Sanders,,
2016,female,Ms International,womensphysique,11,Ida Sefland,,
2016,female,Ms International,womensphysique,11,Mascha Tieken,,
2016,female,Ms International,womensphysique,11,Nola Trimble,,
2016,female,Ms International,womensphysique,11,Tracy Weller,,
2016,female,Ms International,womensphysique,11,Toni West,,
2016,female,Ms International,womensphysique,11,Shelly Yamimchuk,,
2016,female,Ms International,figure,1,Latorya Neisha Watts,,
2016,female,Ms International,figure,2,Camala Rodriguez,,
2016,female,Ms International,figure,3,Gennifer Strobo,,
2016,female,Ms International,figure,4,Candice Lewis,,
2016,female,Ms International,figure,5,Cydney Gillon,,
2016,female,Ms International,figure,6,Heather Dees,,
2016,female,Ms International,figure,7,Amanda Doherty,,
2016,female,Ms International,figure,8,Allison Frahn,,
2016,female,Ms International,figure,9,Julie Mayer,,
2016,female,Ms International,figure,10,Adela Ondrejovicova,,
2016,female,Ms International,figure,11,Janaina DaSilva,,
2016,female,Ms International,figure,12,Andrea Calhoun,,
2016,female,Karina Nascimento Pro,figure,1,Melissa Pearo,,
2016,female,Karina Nascimento Pro,figure,2,Kat Secor,,
2016,female,Karina Nascimento Pro,figure,3,Leonie Rose,,
2016,female,Karina Nascimento Pro,figure,4,Donna McGinn,,
2016,female,Karina Nascimento Pro,figure,5,Anne Marrie Kam,,
2016,female,Karina Nascimento Pro,figure,6,Minna Pajulahti,,
2016,female,Karina Nascimento Pro,figure,7,Jennifer Palazzo,,
2016,female,Karina Nascimento Pro,figure,8,Leah Sohn,,
2016,female,Karina Nascimento Pro,figure,9,Jill Dearmin,,
2016,female,Karina Nascimento Pro,figure,10,Tonya Simpsons,,
2016,female,Karina Nascimento Pro,figure,11,Loan Leonard,,
2016,female,Kentucky Pro,figure,1,Marissa Jordan,,
2016,female,Kentucky Pro,figure,2,Linda Crossley,,
2016,female,Kentucky Pro,figure,3,Brittany Campbell,,
2016,female,Kentucky Pro,figure,4,Tamika Irvin,,
2016,female,Kentucky Pro,figure,5,Amanda Carr,,
2016,female,Kentucky Pro,figure,6,Nadia Wyatt,,
2016,female,Kentucky Pro,figure,7,Cinderella Richardson,,
2016,female,Kentucky Pro,figure,8,Angela Derzapf,,
2016,female,Kentucky Pro,figure,9,Martina Yabekova,,
2016,female,Kentucky Pro,figure,10,Jodie Bell,,
2016,female,Kentucky Pro,figure,10,Katherine Lane,,
2016,female,Kentucky Pro,figure,11,Misty Ali,,
2016,female,Kentucky Pro,figure,12,Arjo Halmo,,
2016,female,Kentucky Pro,figure,13,Krystal Ricci,,
2016,female,Kentucky Pro,figure,14,Carly Starling,,
2016,female,Kentucky Pro,figure,15,Harmony Baird,,
2016,female,Kentucky Pro,figure,16,Mandy Lange,,
2016,female,Kentucky Pro,figure,16,Heather Nappi,,
2016,female,Kentucky Pro,figure,16,Ljuba Pantovic-Subotic,,
2016,female,Kentucky Pro,figure,16,Asher Prior,,
2016,female,Kentucky Pro,figure,16,Dawn Reichley,,
